XMDUENT,XMDUSITE,XMDUDOCNO,XMDUSEQ,XMDU002,XMDU008,XMDU011
3,JINPAO,JP2101-20220314004,133.0,A22250150000,PC,18.37
3,JINPAO,JP2101-20220314004,134.0,A22250149900,PC,15.52
3,JINPAO,JP2101-20220314004,135.0,A22250149800,PC,15.91
3,JINPAO,JP2101-20220314004,136.0,A22250149700,PC,15.91
3,JINPAO,JP2101-20220314004,137.0,A22250149600,PC,15.78
3,JINPAO,JP2101-20220314004,138.0,A22250149500,PC,15.78
3,JINPAO,JP2101-20220314004,139.0,A22250149400,PC,12.34
3,JINPAO,JP2101-20220314004,140.0,A22250149300,PC,12.34
3,JINPAO,JP2101-20220314004,141.0,A22250149100,PC,42.13
3,JINPAO,JP2101-20220314004,142.0,A22250149000,PC,23.04
3,JINPAO,JP2101-20220314004,143.0,A22250148900,PC,15.28
3,JINPAO,JP2101-20220314004,144.0,A22250148800,PC,15.28
3,JINPAO,JP2101-20220314004,145.0,A22250148700,PC,29.48
3,JINPAO,JP2101-20220314004,146.0,A22250148600,PC,14.9
3,JINPAO,JP2101-20220314004,147.0,A22250148400,PC,14.9
3,JINPAO,JP2101-20220314004,148.0,A22250148300,PC,15.91
3,JINPAO,JP2101-20220314004,149.0,A22250148200,PC,15.91
3,JINPAO,JP2101-20220314004,150.0,A22250148100,PC,16.67
3,JINPAO,JP2101-20220314004,151.0,A22250148000,PC,16.67
3,JINPAO,JP2101-20220314004,152.0,A22250147900,PC,17.18
3,JINPAO,JP2101-20220314004,153.0,A22250147700,PC,12.42
3,JINPAO,JP2101-20220314004,154.0,A22250147600,PC,12.42
3,JINPAO,JP2101-20220314004,155.0,A22250147500,PC,15.43
3,JINPAO,JP2101-20220314004,156.0,A22250147400,PC,15.43
3,JINPAO,JP2101-20220314004,157.0,A22250147300,PC,16.03
3,JINPAO,JP2101-20220314004,158.0,A22250147200,PC,16.03
3,JINPAO,JP2101-20220314004,159.0,A22250147100,PC,28.5
3,JINPAO,JP2101-20220314004,160.0,A22250147000,PC,28.5
3,JINPAO,JP2101-20220314004,161.0,A22250146900,PC,27.91
3,JINPAO,JP2101-20220314004,162.0,A22250146800,PC,27.91
3,JINPAO,JP2105-20180517001,16.0,G21730025501,PC,141.25
3,JINPAO,JP2105-20180517001,17.0,G21730025401,PC,242.16
3,JINPAO,JP2105-20180517001,18.0,G21830008300,PC,103.25
3,JINPAO,JP2106-20180525003,1.0,8021201207400004,PC,11470.0
3,JINPAO,JP2106-20181128003,1.0,G21620029000,PC,0.0
3,JINPAO,JP2106-20181128003,2.0,G21620031000,PC,0.0
3,JINPAO,JP2106-20181128003,3.0,G21620031200,PC,0.0
3,JINPAO,JP2106-20181128003,4.0,8021205203800002,PC,0.0
3,JINPAO,JP2106-20181128003,5.0,8021307205600001,PC,0.0
3,JINPAO,JP2106-20181128003,6.0,8021206205100001,PC,0.0
3,JINPAO,JP2106-20181128003,7.0,G21620016800,PC,0.0
3,JINPAO,JP2106-20181213001,1.0,8021206204100002,PC,0.0
3,JINPAO,JP2106-20181224002,1.0,G21810019403,PC,1467.0
3,JINPAO,JP2106-20181224002,2.0,G21810019303,PC,1262.0
3,JINPAO,JP2101-20190111001,1.0,8021211201100005,PC,39.36
3,JINPAO,JP2101-20190111001,2.0,8021211200800004,PC,13.39
3,JINPAO,JP2101-20190111001,3.0,8021211201000002,PC,11.0
3,JINPAO,JP2101-20190111001,4.0,8021504500400001,PC,67.57
3,JINPAO,JP2105-20190214001,1.0,G21830031002,PC,107.71
3,JINPAO,JP2107-20190510001,1.0,81103GG00210,PC,3738.32
3,JINPAO,JP2107-20190510001,2.0,81103GG00211,PC,1557.63
3,JINPAO,JP2105-20191030001,1.0,G21940003201,PC,0.0
3,JINPAO,JP2105-20201215002,1.0,G22030030200,PC,1385.42
3,JINPAO,JP2106-20210122002,1.0,G21910017700,PC,96.65
3,JINPAO,JP2106-20210630002,1.0,G22020019600,PC,2638.0
3,JINPAO,JP2105-20210707001,1.0,G22130005302,PC,1284.2
3,JINPAO,JP2105-20210707001,2.0,G22030029101,PC,236.36
3,JINPAO,JP2105-20210707001,3.0,G22030029201,PC,1708.73
3,JINPAO,JP2105-20210707001,4.0,G22030029401,PC,1046.56
3,JINPAO,JP2105-20210707001,5.0,G22030029501,PC,1409.68
3,JINPAO,JP2105-20210707001,6.0,G22030029601,PC,190.64
3,JINPAO,JP2105-20210707001,7.0,G22030029701,PC,196.0
3,JINPAO,JP2105-20210707001,8.0,G22030030101,PC,8385.14
3,JINPAO,JP2105-20210707001,9.0,G22130007400,PC,50.69
3,JINPAO,JP2106-20210820001,1.0,G2211T001000,PC,20.0
3,JINPAO,JP2104-20211221001,1.0,G21520001505,PC,32.73
3,JINPAO,JP2105-20220707001,1.0,G22240017200,PC,0.0
3,JINPAO,JP2105-20220707001,2.0,G22240017300,PC,0.0
3,JINPAO,JP2105-20220707001,3.0,G22240017400,PC,0.0
3,JINPAO,JP2101-20230116012,1.0,8021403500100005,PC,21.56
3,JINPAO,JP2105-20231227001,6.0,G21830008302,PC,8.38
3,JINPAO,JP2105-20231227001,7.0,G21830005702,PC,118.58
3,JINPAO,JP2105-20231227001,8.0,G21830005502,PC,415.6
3,JINPAO,JP2105-20231227001,9.0,G22330008000,PC,698.98
3,JINPAO,JP2105-20231227001,10.0,G22330008100,PC,500.19
3,JINPAO,JP2105-20231227001,11.0,G21830005302,PC,134.1
3,JINPAO,JP2105-20231227001,12.0,G21830006001,PC,230.7
3,JINPAO,JP2105-20231227001,13.0,G21730018807,PC,2517.03
3,JINPAO,JP2105-20231227001,14.0,G21830006101,PC,268.48
3,JINPAO,JP2105-20231227001,15.0,G21830006401,PC,29.03
3,JINPAO,JP2105-20231227001,16.0,G21830005901,PC,29.66
3,JINPAO,JP2105-20231227001,17.0,G21830005401,PC,49.29
3,JINPAO,JP2105-20231227001,18.0,G21830006301,PC,28.03
3,JINPAO,JP2105-20231227001,19.0,G22030022002,PC,13.1
3,JINPAO,JP2105-20231227001,20.0,G22030022102,PC,67.74
3,JINPAO,JP2105-20231227001,21.0,G22030022302,PC,13.06
3,JINPAO,JP2106-20220816003,10.0,G22210011000,PC,26.0
3,JINPAO,JP2106-20220816003,11.0,G22210001700,PC,84.99
3,JINPAO,JP2106-20220816003,12.0,G22210001800,PC,81.0
3,JINPAO,JP2106-20220816003,13.0,G22210001900,PC,43.0
3,JINPAO,JP2106-20220816003,14.0,G22210011900,PC,10.32
3,JINPAO,JP2106-20220816003,15.0,G22210002300,PC,20.0
3,JINPAO,JP2106-20220816003,16.0,G22210002500,PC,37.3
3,JINPAO,JP2106-20220816003,17.0,G22210003000,PC,113.0
3,JINPAO,JP2106-20220816003,18.0,G22210003100,PC,41.0
3,JINPAO,JP2106-20220816003,19.0,G22210009200,PC,76.0
3,JINPAO,JP2106-20220816003,20.0,G22210003300,PC,855.24
3,JINPAO,JP2106-20220816003,21.0,G22210003600,PC,33.32
3,JINPAO,JP2106-20220816003,22.0,G22210008500,PC,90.0
3,JINPAO,JP2106-20220816003,23.0,G22210004100,PC,34.0
3,JINPAO,JP2106-20220816003,24.0,G22210004400,PC,37.0
3,JINPAO,JP2106-20220816003,25.0,G22210004500,PC,24.0
3,JINPAO,JP2106-20220816003,26.0,G22210004600,PC,74.0
3,JINPAO,JP2106-20220816003,27.0,G22210004800,PC,29.0
3,JINPAO,JP2101-20221001001,1.0,A21950004701,PC,27.74
3,JINPAO,JP2101-20221001001,2.0,A21950004201,PC,9.21
3,JINPAO,JP2101-20221001002,20.0,A3225006140100,PC,1.0
3,JINPAO,JP2101-20221001002,21.0,A3225022990100,PC,1.0
3,JINPAO,JP2106-20211130001,1.0,M22020000201,SET,600.0
3,JINPAO,JP2105-20220808001,1.0,G22020005600,PC,0.0
3,JINPAO,JP2105-20220808001,2.0,G3192002011700,PC,0.0
3,JINPAO,JP2105-20220808001,3.0,G3192002011800,PC,0.0
3,JINPAO,JP2105-20230315001,1.0,G3214000400400,PC,0.0
3,JINPAO,JP2101-20230928001,1.0,A3225007880100,PC,55.74
3,JINPAO,JP2101-20230928001,2.0,A3225002340100,PC,1961.17
3,JINPAO,JP2101-20230928001,3.0,A3225003500100,PC,685.37
3,JINPAO,JP2106-20240311001,1.0,G22410002000,PC,328.24
3,JINPAO,JP2106-20240311001,2.0,G22410002100,PC,328.24
3,JINPAO,JP2106-20240311001,3.0,G22410002200,PC,328.24
3,JINPAO,JP2106-20240311001,4.0,G22410002300,PC,328.24
3,JINPAO,JP2106-20240311001,5.0,G22410002400,PC,383.53
3,JINPAO,JP2106-20240311001,6.0,G22410002500,PC,377.48
3,JINPAO,JP2106-20240311001,7.0,G22410002600,PC,383.53
3,JINPAO,JP2106-20240311001,8.0,G22410002700,PC,377.48
3,JINPAO,JP2101-20240613001,1.0,A22450013601,PC,10.7
3,JINPAO,JP2101-20240613001,2.0,A22450014801,PC,20.4
3,JINPAO,JP2101-20240727001,1.0,A21850004603,PC,24.59
3,JINPAO,JP2101-20240919002,1.0,A22350057201,PC,4800.0
3,JINPAO,JP2101-20240919002,2.0,A22350046901,PC,11666.67
3,JINPAO,JP2105-20241205003,1.0,G22430038700,PC,163.6
3,JINPAO,JP2101-20170805001,1.0,8021212500500003,SET,3725.0
3,JINPAO,JP2101-20170805001,2.0,8021212500200003,PC,0.0
3,JINPAO,JP2101-20170805001,3.0,8021212500400001,SET,0.0
3,JINPAO,JP2101-20170805001,4.0,8021212500300001,SET,0.0
3,JINPAO,JP2101-20170805001,5.0,8021212500100001,PC,0.0
3,JINPAO,JP2106-20171028003,1.0,G21710005501,PC,8.2
3,JINPAO,JP2106-20171227001,1.0,G21740012400,PC,0.0
3,JINPAO,JP2105-20180423001,3.0,G21840001900,PC,0.0
3,JINPAO,JP2106-20180522005,6.0,G21820001202,PC,14.02
3,JINPAO,JP2105-20180423001,1.0,G21840001700,PC,0.0
3,JINPAO,JP2105-20180423001,2.0,G21840001800,PC,0.0
3,JINPAO,JP2106-20180522005,7.0,G21820001302,PC,14.02
3,JINPAO,JP2101-20220314003,87.0,A22250176100,PC,28.99
3,JINPAO,JP2101-20220314003,88.0,A22250176000,PC,56.04
3,JINPAO,JP2101-20220314003,89.0,A22250175900,PC,16.58
3,JINPAO,JP2101-20220314003,90.0,A22250175800,PC,16.58
3,JINPAO,JP2101-20220314003,91.0,A22250175700,PC,39.51
3,JINPAO,JP2101-20220314003,92.0,A22250175600,PC,61.07
3,JINPAO,JP2101-20220314003,93.0,A22250175500,PC,39.7
3,JINPAO,JP2101-20220314003,94.0,A22250175400,PC,41.96
3,JINPAO,JP2101-20220314003,95.0,A22250174800,PC,41.96
3,JINPAO,JP2101-20220314003,96.0,A22250175300,PC,39.8
3,JINPAO,JP2101-20220314003,97.0,A22250175200,PC,32.29
3,JINPAO,JP2101-20220314003,98.0,A22250175100,PC,101.96
3,JINPAO,JP2101-20220314003,99.0,A22250175000,PC,40.57
3,JINPAO,JP2101-20220314003,100.0,A22250174900,PC,44.12
3,JINPAO,JP2101-20220314003,101.0,A22250174700,PC,43.65
3,JINPAO,JP2101-20220314003,102.0,A22250174600,PC,56.37
3,JINPAO,JP2101-20220314003,103.0,A22250174500,PC,41.81
3,JINPAO,JP2101-20220314003,104.0,A22250174400,PC,41.81
3,JINPAO,JP2101-20220314003,105.0,A22250174300,PC,41.38
3,JINPAO,JP2101-20220314003,106.0,A22250174200,PC,41.72
3,JINPAO,JP2101-20220314003,107.0,A22250174100,PC,39.07
3,JINPAO,JP2101-20220314003,108.0,A22250173900,PC,17.42
3,JINPAO,JP2101-20220314003,109.0,A22250173800,PC,35.12
3,JINPAO,JP2101-20220314003,110.0,A22250173700,PC,55.94
3,JINPAO,JP2101-20220314003,111.0,A22250173600,PC,31.84
3,JINPAO,JP2101-20220314003,112.0,A22250173500,PC,40.33
3,JINPAO,JP2101-20220314003,113.0,A22250173400,PC,33.9
3,JINPAO,JP2101-20220314003,114.0,A22250173300,PC,32.75
3,JINPAO,JP2101-20220314003,115.0,A22250173200,PC,26.74
3,JINPAO,JP2101-20220314003,116.0,A22250173100,PC,22.34
3,JINPAO,JP2101-20220314003,117.0,A22250173000,PC,42.77
3,JINPAO,JP2101-20220314003,118.0,A22250172900,PC,17.12
3,JINPAO,JP2101-20220314003,119.0,A22250172800,PC,16.16
3,JINPAO,JP2101-20220314003,120.0,A22250172700,PC,17.63
3,JINPAO,JP2101-20220314003,121.0,A22250172600,PC,5.29
3,JINPAO,JP2101-20220314003,122.0,A22250172500,PC,43.09
3,JINPAO,JP2101-20220314003,123.0,A22250172400,PC,43.09
3,JINPAO,JP2101-20220314003,124.0,A22250172300,PC,38.65
3,JINPAO,JP2101-20220314003,125.0,A22250172200,PC,38.65
3,JINPAO,JP2101-20220314003,126.0,A22250172100,PC,44.28
3,JINPAO,JP2101-20220314003,127.0,A22250172000,PC,35.3
3,JINPAO,JP2101-20220314003,128.0,A22250171900,PC,66.88
3,JINPAO,JP2101-20220314003,129.0,A22250171800,PC,71.46
3,JINPAO,JP2101-20220314003,130.0,A22250171700,PC,9.38
3,JINPAO,JP2101-20220314003,131.0,A22250171600,PC,13.42
3,JINPAO,JP2101-20220314003,132.0,A22250171500,PC,42.17
3,JINPAO,JP2101-20220314003,133.0,A22250171400,PC,29.81
3,JINPAO,JP2101-20220314003,134.0,A22250171300,PC,19.0
3,JINPAO,JP2101-20220314003,135.0,A22250171200,PC,19.0
3,JINPAO,JP2101-20220314003,136.0,A22250171100,PC,18.01
3,JINPAO,JP2101-20220314003,137.0,A22250171000,PC,18.77
3,JINPAO,JP2101-20220314003,138.0,A22250170900,PC,21.25
3,JINPAO,JP2101-20220314003,139.0,A22250170800,PC,22.26
3,JINPAO,JP2101-20220314003,140.0,A22250170700,PC,19.63
3,JINPAO,JP2101-20220314003,141.0,A22250170600,PC,19.63
3,JINPAO,JP2101-20220314003,142.0,A22250170500,PC,19.63
3,JINPAO,JP2101-20220314003,143.0,A22250170400,PC,21.2
3,JINPAO,JP2101-20220314003,144.0,A22250170300,PC,21.34
3,JINPAO,JP2101-20220314003,145.0,A22250170100,PC,5.29
3,JINPAO,JP2101-20220314003,146.0,A22250170000,PC,23.1
3,JINPAO,JP2101-20220314003,147.0,A22250169900,PC,22.6
3,JINPAO,JP2101-20220314003,148.0,A22250169800,PC,20.38
3,JINPAO,JP2101-20220314003,149.0,A22250169700,PC,18.77
3,JINPAO,JP2101-20220314003,150.0,A22250169600,PC,21.82
3,JINPAO,JP2105-20170918002,1.0,G21730017000,PC,76.38
3,JINPAO,JP2105-20170918002,2.0,G21730017100,PC,44.76
3,JINPAO,JP2101-20220314004,163.0,A22250146700,PC,28.44
3,JINPAO,JP2101-20220314004,164.0,A22250146600,PC,28.44
3,JINPAO,JP2101-20220314004,165.0,A22250146500,PC,25.21
3,JINPAO,JP2101-20220314004,166.0,A22250146400,PC,25.21
3,JINPAO,JP2101-20220314004,167.0,A22250146300,PC,27.91
3,JINPAO,JP2101-20220314004,168.0,A22250146200,PC,27.91
3,JINPAO,JP2101-20220314004,169.0,A22250146100,PC,27.83
3,JINPAO,JP2101-20220314004,170.0,A22250146000,PC,27.91
3,JINPAO,JP2101-20220314004,171.0,A22250145900,PC,26.18
3,JINPAO,JP2101-20220314004,172.0,A22250145800,PC,27.91
3,JINPAO,JP2101-20220314004,173.0,A22250145700,PC,27.91
3,JINPAO,JP2101-20220314004,174.0,A22250145600,PC,27.91
3,JINPAO,JP2101-20220314004,175.0,A22250145500,PC,27.91
3,JINPAO,JP2101-20220314004,176.0,A22250145500,PC,27.91
3,JINPAO,JP2101-20220314004,177.0,A22250145400,PC,27.91
3,JINPAO,JP2101-20220314004,178.0,A22250145300,PC,159.05
3,JINPAO,JP2101-20220314004,179.0,A22250145200,PC,159.05
3,JINPAO,JP2101-20220314004,180.0,A22250145100,PC,105.04
3,JINPAO,JP2101-20220314004,181.0,A22250145000,PC,105.04
3,JINPAO,JP2101-20220314004,182.0,A22250144900,PC,104.18
3,JINPAO,JP2101-20220314004,183.0,A22250144700,PC,104.18
3,JINPAO,JP2101-20220314004,184.0,A22250144600,PC,159.05
3,JINPAO,JP2101-20220314004,185.0,A22250144500,PC,159.05
3,JINPAO,JP2101-20220314004,186.0,A22250144400,PC,159.05
3,JINPAO,JP2101-20220314004,187.0,A22250144300,PC,173.46
3,JINPAO,JP2101-20220314004,188.0,A22250144200,PC,173.46
3,JINPAO,JP2101-20220314004,189.0,A22250144100,PC,440.42
3,JINPAO,JP2101-20220314004,190.0,A22250144000,PC,396.37
3,JINPAO,JP2101-20220314004,191.0,A22250143900,PC,441.2
3,JINPAO,JP2101-20220314004,192.0,A22250143800,PC,441.2
3,JINPAO,JP2101-20220314004,193.0,A22250143700,PC,140.18
3,JINPAO,JP2101-20220314004,194.0,A22250143600,PC,15.35
3,JINPAO,JP2101-20220314004,195.0,A22250143500,PC,16.06
3,JINPAO,JP2101-20220314004,196.0,A22250143300,PC,15.35
3,JINPAO,JP2101-20220314004,197.0,A22250143200,PC,15.35
3,JINPAO,JP2106-20171120003,1.0,8021509200700004,PC,0.0
3,JINPAO,JP2106-20171207003,1.0,8021406501100004,PC,175.0
3,JINPAO,JP2106-20171207003,2.0,8021406501200004,PC,70.25
3,JINPAO,JP2106-20171207003,3.0,8021406501000005,PC,161.65
3,JINPAO,JP2106-20171207003,4.0,8021406500900005,PC,210.7
3,JINPAO,JP2106-20171207003,5.0,8021401501700005,PC,26.03
3,JINPAO,JP2106-20171207003,6.0,8021401501800004,PC,26.03
3,JINPAO,JP2106-20171207003,7.0,G21620031602,PC,32.35
3,JINPAO,JP2106-20171207003,8.0,G21620031502,PC,32.35
3,JINPAO,JP2106-20171207003,9.0,G21620031302,PC,32.81
3,JINPAO,JP2106-20171207003,10.0,G21620031402,PC,32.81
3,JINPAO,JP2106-20171207003,11.0,8021401501600004,PC,19.46
3,JINPAO,JP2108-20180618001,1.0,8021509101100002,PC,60.49
3,JINPAO,JP2101-20180830001,1.0,8021212500100001,PC,127.0
3,JINPAO,JP2105-20190227001,1.0,G21640014500,PC,0.0
3,JINPAO,JP2105-20190227001,2.0,G21640014600,PC,0.0
3,JINPAO,JP2104-20190807001,1.0,G21820021002,PC,0.0
3,JINPAO,JP2104-20190807001,2.0,G21920015000,PC,0.0
3,JINPAO,JP2104-20190807001,3.0,G21920015100,PC,0.0
3,JINPAO,JP2106-20191130001,2.0,8021206101000000,PC,42.57
3,JINPAO,JP2106-20190820003,1.0,8021207400300004,PC,0.0
3,JINPAO,JP2106-20191130001,1.0,8021206100900000,PC,97.0
3,JINPAO,JP2106-20191130001,3.0,8021206101100002,PC,43.99
3,JINPAO,JP2106-20191130001,4.0,8021206101200002,PC,63.0
3,JINPAO,JP2106-20191130001,5.0,8021206101300002,PC,57.0
3,JINPAO,JP2106-20191130001,6.0,G21710020601,PC,197.0
3,JINPAO,JP2106-20191130001,7.0,8021206101400000,PC,22.4
3,JINPAO,JP2106-20191130001,8.0,G21710021901,PC,26.0
3,JINPAO,JP2105-20231227001,22.0,G22230013100,PC,57.47
3,JINPAO,JP2105-20231227001,23.0,G22230013500,PC,23.14
3,JINPAO,JP2105-20231227001,24.0,G22230014401,PC,294.27
3,JINPAO,JP2105-20231227001,25.0,G22230012502,PC,288.61
3,JINPAO,JP2105-20231227001,26.0,G22230012601,PC,412.27
3,JINPAO,JP2105-20231227001,27.0,G22230014200,PC,22.37
3,JINPAO,JP2105-20231227001,28.0,G22030022702,PC,167.88
3,JINPAO,JP2105-20231227001,29.0,G22030022604,PC,377.25
3,JINPAO,JP2105-20231227001,30.0,G22030022503,PC,733.08
3,JINPAO,JP2105-20231227001,31.0,G22030022202,PC,13.92
3,JINPAO,JP2105-20231227001,32.0,G22030022402,PC,21.28
3,JINPAO,JP2105-20231227001,33.0,G22230012800,PC,35.61
3,JINPAO,JP2105-20231227001,34.0,G22230014001,PC,106.61
3,JINPAO,JP2105-20231227001,35.0,G22230014100,PC,129.64
3,JINPAO,JP2105-20231227001,36.0,G22230013801,PC,74.47
3,JINPAO,JP2105-20231227001,37.0,G22230013000,PC,70.82
3,JINPAO,JP2105-20231227001,38.0,G22230012300,PC,99.36
3,JINPAO,JP2105-20231227001,39.0,G22230012400,PC,98.84
3,JINPAO,JP2105-20231227001,40.0,G22230012900,PC,72.74
3,JINPAO,JP2105-20231227001,41.0,G22230013400,PC,258.53
3,JINPAO,JP2105-20231227001,42.0,G22230013600,PC,570.02
3,JINPAO,JP2105-20231227001,43.0,G22230013700,PC,203.14
3,JINPAO,JP2105-20231227001,44.0,G22230013900,PC,32.76
3,JINPAO,JP2105-20231227001,45.0,G22230012701,PC,167.69
3,JINPAO,JP2105-20231227001,46.0,G22230013201,PC,168.12
3,JINPAO,JP2105-20231227001,47.0,G22230013301,PC,160.72
3,JINPAO,JP2105-20231227001,48.0,G22230014301,PC,3363.07
3,JINPAO,JP2105-20231227001,49.0,G22230018001,PC,847.67
3,JINPAO,JP2105-20231227001,50.0,G22030028800,PC,183.71
3,JINPAO,JP2105-20231227001,51.0,G22030027200,PC,46.21
3,JINPAO,JP2105-20231227001,52.0,G22030028902,PC,382.15
3,JINPAO,JP2105-20231227001,53.0,G22230005301,PC,859.97
3,JINPAO,JP2105-20231227001,54.0,G22230001704,PC,245.68
3,JINPAO,JP2105-20231227001,55.0,G22230001503,PC,278.31
3,JINPAO,JP2105-20231227001,56.0,G22230021305,PC,637.28
3,JINPAO,JP2105-20231227001,57.0,8021103128000002,PC,529.42
3,JINPAO,JP2106-20180222006,1.0,8021103008300000,PC,586.8
3,JINPAO,JP2102-20170902001,1.0,G21730009702,PC,1.0
3,JINPAO,JP2106-20180222006,2.0,8021103008100000,PC,586.8
3,JINPAO,JP2106-20180222006,3.0,G21610024301,PC,547.68
3,JINPAO,JP2106-20180222006,4.0,G21610024401,PC,567.24
3,JINPAO,JP2106-20180222006,5.0,G21610018801,PC,570.5
3,JINPAO,JP2106-20180222006,6.0,8021103008000000,PC,239.61
3,JINPAO,JP2106-20180222006,7.0,G21610024501,PC,192.99
3,JINPAO,JP2106-20180222006,8.0,8021103007900000,PC,517.69
3,JINPAO,JP2106-20180222006,9.0,8021103007800000,PC,517.69
3,JINPAO,JP2106-20180222006,10.0,8021105102000000,PC,517.69
3,JINPAO,JP2106-20180222006,11.0,G21610018901,PC,495.52
3,JINPAO,JP2106-20180222006,12.0,8021105102100000,PC,345.56
3,JINPAO,JP2106-20180222006,13.0,8021103007700000,PC,278.08
3,JINPAO,JP2106-20180222006,14.0,8021211105500002,PC,592.34
3,JINPAO,JP2106-20180222006,15.0,8021211105700001,PC,320.13
3,JINPAO,JP2106-20180222006,16.0,8021103007300000,PC,537.25
3,JINPAO,JP2101-20250714002,1.0,G22310009500,PC,20.0
3,JINPAO,JP2101-20181215001,1.0,8021109500100002,PC,0.0
3,JINPAO,JP2101-20190109001,1.0,8021307503400002,PC,429.1
3,JINPAO,JP2106-20190115003,1.0,G21820030300,PC,0.5
3,JINPAO,JP2106-20190820002,1.0,G21620014200,PC,77.0
3,JINPAO,JP2106-20191225001,1.0,G21720038701,PC,409.0
3,JINPAO,JP2106-20191225001,2.0,G21620015900,PC,7760.0
3,JINPAO,JP2106-20191225001,3.0,G21620014200,PC,77.0
3,JINPAO,JP2105-20200513001,32.0,G22010014000,PC,0.0
3,JINPAO,JP2105-20200513001,33.0,G22010014100,PC,0.0
3,JINPAO,JP2105-20200513001,34.0,G22010014200,PC,0.0
3,JINPAO,JP2105-20200513001,35.0,G22010014300,PC,0.0
3,JINPAO,JP2105-20200513001,36.0,G22010014400,PC,0.0
3,JINPAO,JP2105-20200513001,37.0,G22010014500,PC,0.0
3,JINPAO,JP2105-20200513001,38.0,G22010014600,PC,0.0
3,JINPAO,JP2105-20200513001,39.0,G22010014700,PC,0.0
3,JINPAO,JP2105-20200513001,40.0,G22010014900,PC,0.0
3,JINPAO,JP2105-20200708004,1.0,G22010003700,PC,0.0
3,JINPAO,JP2105-20200708004,2.0,G22010009800,PC,0.0
3,JINPAO,JP2105-20200708004,3.0,G22010003800,PC,0.0
3,JINPAO,JP2105-20200708004,4.0,G22010003900,PC,0.0
3,JINPAO,JP2105-20200708004,5.0,G22010004000,PC,0.0
3,JINPAO,JP2105-20200708004,6.0,G22010009900,PC,0.0
3,JINPAO,JP2105-20200708004,7.0,G22010004100,PC,0.0
3,JINPAO,JP2105-20200708004,8.0,G22010004200,PC,0.0
3,JINPAO,JP2105-20200708004,9.0,G22010004300,PC,0.0
3,JINPAO,JP2105-20200708004,10.0,G22010004400,PC,0.0
3,JINPAO,JP2106-20200819002,1.0,G21720038500,PC,669.0
3,JINPAO,JP2105-20201224001,1.0,G21640001900,PC,0.0
3,JINPAO,JP2105-20210429001,1.0,G22130001501,PC,582.32
3,JINPAO,JP2105-20210429001,2.0,G22130001601,PC,755.78
3,JINPAO,JP2101-20211202001,1.0,8021407500100005,PC,16.73
3,JINPAO,JP2101-20211202001,2.0,8021407500200005,PC,16.73
3,JINPAO,JP2106-20220419001,59.0,8021409101600000,PC,0.0
3,JINPAO,JP2106-20220419001,60.0,8021410103500000,PC,0.0
3,JINPAO,JP2106-20220419001,61.0,G21610007700,PC,0.0
3,JINPAO,JP2106-20220419001,62.0,G21610010300,PC,0.0
3,JINPAO,JP2106-20220419001,63.0,G21610003100,PC,0.0
3,JINPAO,JP2106-20220419001,64.0,G21610009400,PC,0.0
3,JINPAO,JP2106-20220419001,65.0,G21610009600,PC,0.0
3,JINPAO,JP2106-20220419001,66.0,G21610008900,PC,0.0
3,JINPAO,JP2106-20220419001,67.0,G21610009000,PC,0.0
3,JINPAO,JP2106-20220419001,68.0,G21710016400,PC,0.0
3,JINPAO,JP2106-20220419001,69.0,G21810007600,PC,0.0
3,JINPAO,JP2106-20220419001,70.0,G21610002900,PC,0.0
3,JINPAO,JP2106-20220419001,71.0,G21710006500,PC,15.4
3,JINPAO,JP2106-20220419001,72.0,G21710002402,PC,0.0
3,JINPAO,JP2106-20220419001,73.0,G21710002502,PC,0.0
3,JINPAO,JP2106-20220419001,74.0,G21710006101,PC,0.0
3,JINPAO,JP2106-20220419001,75.0,G21710006000,PC,0.0
3,JINPAO,JP2106-20200916001,1.0,G21920019100,PC,93.0
3,JINPAO,JP2105-20201218006,1.0,G22010014901,PC,0.0
3,JINPAO,JP2106-20210209001,1.0,G21940003801,PC,0.0
3,JINPAO,JP2105-20210813001,1.0,G21830006900,PC,133.41
3,JINPAO,JP2105-20230603001,1.0,G22330006400,PC,344.56
3,JINPAO,JP2105-20230603001,2.0,G22330006500,PC,997.99
3,JINPAO,JP2105-20230603001,3.0,G22330006600,PC,439.46
3,JINPAO,JP2105-20230603001,4.0,G22330006700,PC,273.35
3,JINPAO,JP2105-20230603001,5.0,G22330007200,PC,217.15
3,JINPAO,JP2105-20230603001,6.0,G22330007300,PC,185.1
3,JINPAO,JP2105-20240122002,1.0,G22240024901,PC,0.0
3,JINPAO,JP2105-20240122003,1.0,G22240025000,PC,0.0
3,JINPAO,JP2105-20240122004,1.0,G22240025100,PC,0.0
3,JINPAO,JP2105-20170918002,3.0,G21730017200,PC,62.95
3,JINPAO,JP2105-20170918002,4.0,G21730017300,PC,190.32
3,JINPAO,JP2106-20180918003,1.0,G21820024200,PC,20.37
3,JINPAO,JP2106-20180918003,2.0,G21820024300,PC,0.0
3,JINPAO,JP2105-20190202001,3.0,G21810031301,PC,0.0
3,JINPAO,JP2105-20190202001,1.0,G21810031101,PC,0.0
3,JINPAO,JP2105-20190202001,2.0,G21810031501,PC,0.0
3,JINPAO,JP2105-20190202001,4.0,G21810031601,PC,0.0
3,JINPAO,JP2105-20190202001,5.0,G21810031701,PC,0.0
